method,method_pretty,pert,method_family,DA200_PB,DA200_OpPert,DA200_PSI,DA200_min,DA200_max,DA50_PB,DA50_OpPert,DA50_PSI,DA50_min,DA50_max,DA20_PB,DA20_OpPert,DA20_PSI,DA20_min,DA20_max,Cos200_PB,Cos200_OpPert,Cos200_PSI,Cos200_min,Cos200_max,Cos_all_PB,Cos_all_OpPert,Cos_all_PSI,Cos_all_min,Cos_all_max,Pearson20_PB,Pearson20_OpPert,Pearson20_PSI,Pearson20_min,Pearson20_max,DEGrecall20_PB,DEGrecall20_OpPert,DEGrecall20_PSI,DEGrecall20_min,DEGrecall20_max,MSE20_PB,MSE20_OpPert,MSE20_PSI,MSE20_min,MSE20_max
norman19_cpa,CPA,PTPN12+UBASH3A,PerturBench,1.0,0.805,0.19499999999999995,0.805,1.0,1.0,0.6,0.4,0.6,1.0,1.0,0.25,0.75,0.25,1.0,0.9984442357399923,0.3617553105650031,0.6366889251749892,0.3617553105650031,0.9984442357399923,0.9953888358833566,0.33684264911719697,0.6585461867661596,0.33684264911719697,0.9953888358833566,0.9914382091117149,0.1678581989319886,0.8235800101797263,0.1678581989319886,0.9914382091117149,1.0,0.05,0.95,0.05,1.0,0.0060309129767119884,5.603814601898193,5.597783688921481,0.0060309129767119884,5.603814601898193
norman19_cpa,CPA,PTPN12+UBASH3B,PerturBench,1.0,0.79,0.20999999999999996,0.79,1.0,1.0,0.6,0.4,0.6,1.0,1.0,0.25,0.75,0.25,1.0,0.9989721448616861,0.38195717181699845,0.6170149730446877,0.38195717181699845,0.9989721448616861,0.997251009394987,0.3548494525022398,0.6424015568927472,0.3548494525022398,0.997251009394987,0.9927990625918643,0.30850311865017394,0.6842959439416905,0.30850311865017394,0.9927990625918643,0.95,0.05,0.8999999999999999,0.05,0.95,0.006512324325740337,4.811183452606201,4.804671128280461,0.006512324325740337,4.811183452606201
norman19_cpa,CPA,PTPN12+ZBTB10,PerturBench,1.0,0.8,0.19999999999999996,0.8,1.0,1.0,0.74,0.26,0.74,1.0,1.0,0.85,0.15000000000000002,0.85,1.0,0.9964913385893421,0.5377041762844396,0.4587871623049026,0.5377041762844396,0.9964913385893421,0.9936795833386484,0.41430647987590524,0.5793731034627432,0.41430647987590524,0.9936795833386484,0.983734163582287,0.01987814894050771,0.9638560146417794,0.01987814894050771,0.983734163582287,1.0,0.15,0.85,0.15,1.0,0.013140293769538403,4.779110431671143,4.765970137901604,0.013140293769538403,4.779110431671143
norman19_cpa,CPA,SNAI1+ZBTB10,PerturBench,1.0,0.81,0.18999999999999995,0.81,1.0,1.0,0.68,0.31999999999999995,0.68,1.0,1.0,0.5,0.5,0.5,1.0,0.9972691832975572,0.6182429420677407,0.37902624122981654,0.6182429420677407,0.9972691832975572,0.9924064825010956,0.48537849300726,0.5070279894938357,0.48537849300726,0.9924064825010956,0.9307092859678197,0.6892788588565758,0.24143042711124385,0.6892788588565758,0.9307092859678197,0.85,0.2,0.6499999999999999,0.2,0.85,0.0763111487030983,4.9552741050720215,4.878962956368923,0.0763111487030983,4.9552741050720215
norman19_decoder,Decoder,AHR+KLF1,PerturBench,1.0,0.375,0.625,0.375,1.0,1.0,0.36,0.64,0.36,1.0,1.0,0.3,0.7,0.3,1.0,0.997343226649875,-0.06251040912922477,1.0598536357790997,-0.06251040912922477,0.997343226649875,0.9940947710432942,-0.04824208658731674,1.042336857630611,-0.04824208658731674,0.9940947710432942,0.9852050120713273,0.21587858359247666,0.7693264284788506,0.21587858359247666,0.9852050120713273,1.0,0.0,1.0,0.0,1.0,0.02350780740380287,1.7237945795059204,1.7002867721021175,0.02350780740380287,1.7237945795059204
norman19_decoder,Decoder,BAK1+BCL2L11,PerturBench,1.0,0.415,0.585,0.415,1.0,1.0,0.38,0.62,0.38,1.0,1.0,0.25,0.75,0.25,1.0,0.9995291780947266,-0.20005693576944053,1.1995861138641672,-0.20005693576944053,0.9995291780947266,0.9985898753000078,-0.11431703100036171,1.1129069063003694,-0.11431703100036171,0.9985898753000078,0.9983862352005134,-0.12742307115810786,1.1258093063586212,-0.12742307115810786,0.9983862352005134,1.0,0.0,1.0,0.0,1.0,0.004424916580319405,2.0253310203552246,2.020906103774905,0.004424916580319405,2.0253310203552246
norman19_decoder,Decoder,BPGM+SAMD1,PerturBench,1.0,0.815,0.18500000000000005,0.815,1.0,1.0,0.64,0.36,0.64,1.0,1.0,0.35,0.65,0.35,1.0,0.9982321728736028,0.443679818481525,0.5545523543920778,0.443679818481525,0.9982321728736028,0.995862023487,0.4265244280548834,0.5693375954321167,0.4265244280548834,0.995862023487,0.9833431000006296,0.35441394105549523,0.6289291589451345,0.35441394105549523,0.9833431000006296,1.0,0.05,0.95,0.05,1.0,0.016731059178709984,3.481417179107666,3.464686119928956,0.016731059178709984,3.481417179107666
norman19_decoder,Decoder,CBFA2T3+FEV,PerturBench,1.0,0.625,0.375,0.625,1.0,1.0,0.46,0.54,0.46,1.0,1.0,0.3,0.7,0.3,1.0,0.9948135498398859,0.23354076183523884,0.761272788004647,0.23354076183523884,0.9948135498398859,0.9886882866761145,0.23325622611046465,0.7554320605656499,0.23325622611046465,0.9886882866761145,0.9031748193543759,0.2900379546535812,0.6131368647007948,0.2900379546535812,0.9031748193543759,0.9,0.05,0.85,0.05,0.9,0.09731011092662811,4.9138875007629395,4.816577389836311,0.09731011092662811,4.9138875007629395
norman19_decoder,Decoder,CBFA2T3+POU3F2,PerturBench,1.0,0.76,0.24,0.76,1.0,1.0,0.8,0.19999999999999996,0.8,1.0,1.0,0.65,0.35,0.65,1.0,0.9991301256782315,0.507491286281989,0.4916388393962424,0.507491286281989,0.9991301256782315,0.9971465993931493,0.3526920488376178,0.6444545505555315,0.3526920488376178,0.9971465993931493,0.987751474980234,-0.034623854557147685,1.0223753295373816,-0.034623854557147685,0.987751474980234,1.0,0.1,0.9,0.1,1.0,0.0089973583817482,4.6773681640625,4.668370805680752,0.0089973583817482,4.6773681640625
norman19_decoder,Decoder,CBL+CNN1,PerturBench,1.0,0.82,0.18000000000000005,0.82,1.0,1.0,0.68,0.31999999999999995,0.68,1.0,1.0,0.5,0.5,0.5,1.0,0.9993744107894851,0.4109962261189571,0.588378184670528,0.4109962261189571,0.9993744107894851,0.9980785942098647,0.3695447017083656,0.628533892501499,0.3695447017083656,0.9980785942098647,0.997374466922485,0.6198760333019016,0.37749843362058344,0.6198760333019016,0.997374466922485,1.0,0.0,1.0,0.0,1.0,0.005997791420668364,2.8170626163482666,2.8110648249275982,0.005997791420668364,2.8170626163482666
norman19_decoder,Decoder,CBL+PTPN12,PerturBench,1.0,0.76,0.24,0.76,1.0,1.0,0.62,0.38,0.62,1.0,1.0,0.4,0.6,0.4,1.0,0.9993138927462837,0.3408067719395686,0.658507120806715,0.3408067719395686,0.9993138927462837,0.9983213168775358,0.33214740264034054,0.6661739142371952,0.33214740264034054,0.9983213168775358,0.9971808112890316,0.5931609700585804,0.4040198412304512,0.5931609700585804,0.9971808112890316,1.0,0.0,1.0,0.0,1.0,0.0044609559699893,2.6395280361175537,2.6350670801475644,0.0044609559699893,2.6395280361175537
norman19_decoder,Decoder,CBL+TGFBR2,PerturBench,1.0,0.79,0.20999999999999996,0.79,1.0,1.0,0.62,0.38,0.62,1.0,1.0,0.4,0.6,0.4,1.0,0.999554503685496,0.2973846546962304,0.7021698489892656,0.2973846546962304,0.999554503685496,0.9986525713706873,0.27751385315522786,0.7211387182154594,0.27751385315522786,0.9986525713706873,0.9985401018432396,0.2597287792350832,0.7388113226081564,0.2597287792350832,0.9985401018432396,0.95,0.05,0.8999999999999999,0.05,0.95,0.0018887866754084826,4.851871013641357,4.849982226965949,0.0018887866754084826,4.851871013641357
norman19_decoder,Decoder,CDKN1B+CDKN1C,PerturBench,1.0,0.845,0.15500000000000003,0.845,1.0,1.0,0.82,0.18000000000000005,0.82,1.0,1.0,0.6,0.4,0.6,1.0,0.99929452036203,0.5529191024343544,0.44637541792767566,0.5529191024343544,0.99929452036203,0.9978865939288206,0.424993152715087,0.5728934412137336,0.424993152715087,0.9978865939288206,0.9953832124367079,0.7495903542413593,0.24579285819534857,0.7495903542413593,0.9953832124367079,0.95,0.15,0.7999999999999999,0.15,0.95,0.0039413804188370705,4.332571506500244,4.328630126081407,0.0039413804188370705,4.332571506500244
norman19_decoder,Decoder,CEBPA+JUN,PerturBench,1.0,0.82,0.18000000000000005,0.82,1.0,1.0,0.78,0.21999999999999997,0.78,1.0,1.0,0.75,0.25,0.75,1.0,0.9984442880734411,0.58228184083799,0.41616244723545115,0.58228184083799,0.9984442880734411,0.9946507896070566,0.5172456985510432,0.47740509105601336,0.5172456985510432,0.9946507896070566,0.9390065765668615,0.636975889402701,0.3020306871641605,0.636975889402701,0.9390065765668615,0.95,0.05,0.8999999999999999,0.05,0.95,0.025894349440932274,3.210456371307373,3.1845620218664408,0.025894349440932274,3.210456371307373
norman19_decoder,Decoder,CEBPB+CEBPE,PerturBench,1.0,0.8,0.19999999999999996,0.8,1.0,1.0,0.7,0.30000000000000004,0.7,1.0,1.0,0.75,0.25,0.75,1.0,0.9993997938066366,0.5797699945684053,0.4196297992382313,0.5797699945684053,0.9993997938066366,0.9979032807943186,0.4860204543550592,0.5118828264392594,0.4860204543550592,0.9979032807943186,0.9936650444280384,0.8542162840305282,0.1394487603975102,0.8542162840305282,0.9936650444280384,1.0,0.05,0.95,0.05,1.0,0.0036598879378288984,1.8875726461410522,1.8839127582032233,0.0036598879378288984,1.8875726461410522
norman19_decoder,Decoder,CEBPB+MAPK1,PerturBench,1.0,0.75,0.25,0.75,1.0,1.0,0.66,0.33999999999999997,0.66,1.0,1.0,0.6,0.4,0.6,1.0,0.9981422794301194,0.4859831651584958,0.5121591142716235,0.4859831651584958,0.9981422794301194,0.9955682244553677,0.4073742854688641,0.5881939389865036,0.4073742854688641,0.9955682244553677,0.982330055930983,0.7321378350759788,0.25019222085500414,0.7321378350759788,0.982330055930983,1.0,0.05,0.95,0.05,1.0,0.017372839152812958,1.9143602848052979,1.896987445652485,0.017372839152812958,1.9143602848052979
norman19_decoder,Decoder,CEBPE+ETS2,PerturBench,1.0,0.755,0.245,0.755,1.0,1.0,0.68,0.31999999999999995,0.68,1.0,1.0,0.7,0.30000000000000004,0.7,1.0,0.9981112055968204,0.5106616394492752,0.4874495661475452,0.5106616394492752,0.9981112055968204,0.9953016755759035,0.407251328313934,0.5880503472619696,0.407251328313934,0.9953016755759035,0.9852999130987052,0.8917397789095587,0.09356013418914655,0.8917397789095587,0.9852999130987052,0.95,0.1,0.85,0.1,0.95,0.0144558846950531,2.6436948776245117,2.6292389929294586,0.0144558846950531,2.6436948776245117
norman19_decoder,Decoder,CEBPE+ZC3HAV1,PerturBench,1.0,0.605,0.395,0.605,1.0,1.0,0.6,0.4,0.6,1.0,1.0,0.7,0.30000000000000004,0.7,1.0,0.9981507040183776,0.3101391980855813,0.6880115059327963,0.3101391980855813,0.9981507040183776,0.9953021460655815,0.24712225913562452,0.748179886929957,0.24712225913562452,0.9953021460655815,0.9862775359529371,0.795527738058429,0.19074979789450808,0.795527738058429,0.9862775359529371,0.95,0.1,0.85,0.1,0.95,0.014261114411056042,3.1950201988220215,3.1807590844109654,0.014261114411056042,3.1950201988220215
norman19_decoder,Decoder,DUSP9+SNAI1,PerturBench,1.0,0.735,0.265,0.735,1.0,1.0,0.72,0.28,0.72,1.0,1.0,0.55,0.44999999999999996,0.55,1.0,0.9962620723116469,0.5188527084587072,0.47740936385293964,0.5188527084587072,0.9962620723116469,0.9923618793785606,0.3957848375892467,0.5965770417893139,0.3957848375892467,0.9923618793785606,0.9387568827652205,0.5143653694358539,0.42439151332936664,0.5143653694358539,0.9387568827652205,0.95,0.1,0.85,0.1,0.95,0.03845705837011337,3.8240838050842285,3.785626746714115,0.03845705837011337,3.8240838050842285
norman19_decoder,Decoder,FEV+MAP7D1,PerturBench,1.0,0.505,0.495,0.505,1.0,1.0,0.34,0.6599999999999999,0.34,1.0,1.0,0.35,0.65,0.35,1.0,0.999316759955921,0.0486294881146415,0.9506872718412794,0.0486294881146415,0.999316759955921,0.9977420559969652,0.10103864223552228,0.8967034137614429,0.10103864223552228,0.9977420559969652,0.9906008478422299,0.388494389478864,0.602106458363366,0.388494389478864,0.9906008478422299,1.0,0.1,0.9,0.1,1.0,0.008195217698812485,4.36936092376709,4.361165706068277,0.008195217698812485,4.36936092376709
norman19_decoder,Decoder,FOSB+UBASH3B,PerturBench,1.0,0.775,0.22499999999999998,0.775,1.0,1.0,0.64,0.36,0.64,1.0,1.0,0.4,0.6,0.4,1.0,0.9995121222641024,0.43930842244555496,0.5602036998185473,0.43930842244555496,0.9995121222641024,0.9987449106871202,0.3323705058133723,0.6663744048737479,0.3323705058133723,0.9987449106871202,0.9989100816318203,0.1003380395058246,0.8985720421259957,0.1003380395058246,0.9989100816318203,1.0,0.05,0.95,0.05,1.0,0.0022534735035151243,3.9526469707489014,3.9503934972453862,0.0022534735035151243,3.9526469707489014
norman19_decoder,Decoder,FOXA3+FOXL2,PerturBench,1.0,0.76,0.24,0.76,1.0,1.0,0.66,0.33999999999999997,0.66,1.0,1.0,0.75,0.25,0.75,1.0,0.9990593738906766,0.5447101656664305,0.45434920822424607,0.5447101656664305,0.9990593738906766,0.9968063980714885,0.42312383547852506,0.5736825625929635,0.42312383547852506,0.9968063980714885,0.9956834596452171,0.43123633676065987,0.5644471228845572,0.43123633676065987,0.9956834596452171,0.95,0.15,0.7999999999999999,0.15,0.95,0.0049118297174572945,4.0831780433654785,4.078266213648021,0.0049118297174572945,4.0831780433654785
norman19_decoder,Decoder,FOXL2+POU3F2,PerturBench,1.0,0.765,0.235,0.765,1.0,1.0,0.66,0.33999999999999997,0.66,1.0,1.0,0.55,0.44999999999999996,0.55,1.0,0.9994213514164879,0.45035900251855465,0.5490623488979333,0.45035900251855465,0.9994213514164879,0.9980648328509532,0.3699017848157259,0.6281630480352273,0.3699017848157259,0.9980648328509532,0.9930708483468584,0.25485371809565305,0.7382171302512054,0.25485371809565305,0.9930708483468584,0.95,0.1,0.85,0.1,0.95,0.00487588020041585,4.972640514373779,4.9677646341733634,0.00487588020041585,4.972640514373779
norman19_decoder,Decoder,MAP2K6+SPI1,PerturBench,1.0,0.775,0.22499999999999998,0.775,1.0,1.0,0.58,0.42000000000000004,0.58,1.0,1.0,0.55,0.44999999999999996,0.55,1.0,0.9977816824781015,0.3058854393337985,0.691896243144303,0.3058854393337985,0.9977816824781015,0.9952640559359396,0.31032103688690543,0.6849430190490342,0.31032103688690543,0.9952640559359396,0.9901262167188454,0.1491325634075598,0.8409936533112856,0.1491325634075598,0.9901262167188454,0.9,0.05,0.85,0.05,0.9,0.011635981500148773,2.801210641860962,2.789574660360813,0.011635981500148773,2.801210641860962
norman19_decoder,Decoder,PTPN12+UBASH3A,PerturBench,1.0,0.805,0.19499999999999995,0.805,1.0,1.0,0.6,0.4,0.6,1.0,1.0,0.25,0.75,0.25,1.0,0.9980051197153759,0.3314201291731468,0.6665849905422291,0.3314201291731468,0.9980051197153759,0.9948629841216621,0.3098076553503497,0.6850553287713124,0.3098076553503497,0.9948629841216621,0.9902242832686102,0.11355761672365747,0.8766666665449527,0.11355761672365747,0.9902242832686102,0.95,0.05,0.8999999999999999,0.05,0.95,0.011480921879410744,5.919795036315918,5.908314114436507,0.011480921879410744,5.919795036315918
norman19_decoder,Decoder,PTPN12+UBASH3B,PerturBench,1.0,0.815,0.18500000000000005,0.815,1.0,1.0,0.66,0.33999999999999997,0.66,1.0,1.0,0.35,0.65,0.35,1.0,0.9995530717150081,0.3806569670415391,0.6188961046734689,0.3806569670415391,0.9995530717150081,0.9986200001855454,0.35098951234717857,0.6476304878383669,0.35098951234717857,0.9986200001855454,0.9985716739953768,0.3081217876918949,0.6904498863034819,0.3081217876918949,0.9985716739953768,1.0,0.05,0.95,0.05,1.0,0.0017412645975127816,4.863975524902344,4.862234260304831,0.0017412645975127816,4.863975524902344
norman19_decoder,Decoder,PTPN12+ZBTB10,PerturBench,1.0,0.8,0.19999999999999996,0.8,1.0,1.0,0.74,0.26,0.74,1.0,1.0,0.85,0.15000000000000002,0.85,1.0,0.9969973860464164,0.5472699334558228,0.44972745259059366,0.5472699334558228,0.9969973860464164,0.9942678902426892,0.41577483361779316,0.578493056624896,0.41577483361779316,0.9942678902426892,0.9920839186764993,0.048045684683804005,0.9440382339926953,0.048045684683804005,0.9920839186764993,1.0,0.15,0.85,0.15,1.0,0.00767718767747283,4.629049777984619,4.621372590307146,0.00767718767747283,4.629049777984619
norman19_decoder,Decoder,SNAI1+ZBTB10,PerturBench,1.0,0.845,0.15500000000000003,0.845,1.0,1.0,0.8,0.19999999999999996,0.8,1.0,1.0,0.75,0.25,0.75,1.0,0.9985556543628362,0.6660131300084987,0.3325425243543375,0.6660131300084987,0.9985556543628362,0.9956648514958881,0.527788585451847,0.4678762660440411,0.527788585451847,0.9956648514958881,0.9574598613752898,0.7629731159586519,0.1944867454166379,0.7629731159586519,0.9574598613752898,0.85,0.2,0.6499999999999999,0.2,0.85,0.023163164034485817,5.05430793762207,5.0311447735875845,0.023163164034485817,5.05430793762207
norman19_latent,LA,AHR+KLF1,PerturBench,1.0,0.345,0.655,0.345,1.0,1.0,0.32,0.6799999999999999,0.32,1.0,1.0,0.3,0.7,0.3,1.0,0.9983309595581965,-0.07066854426456892,1.0689995038227655,-0.07066854426456892,0.9983309595581965,0.9961638571148463,-0.05471989236178894,1.0508837494766352,-0.05471989236178894,0.9961638571148463,0.9900839712749475,0.22711542203939689,0.7629685492355507,0.22711542203939689,0.9900839712749475,1.0,0.0,1.0,0.0,1.0,0.01458034198731184,1.7772064208984375,1.7626260789111257,0.01458034198731184,1.7772064208984375
norman19_latent,LA,BAK1+BCL2L11,PerturBench,1.0,0.415,0.585,0.415,1.0,1.0,0.38,0.62,0.38,1.0,1.0,0.25,0.75,0.25,1.0,0.9992375111045915,-0.19859070685976385,1.1978282179643553,-0.19859070685976385,0.9992375111045915,0.9981117285299635,-0.11377411030057052,1.1118858388305342,-0.11377411030057052,0.9981117285299635,0.9967871507293504,-0.11396364170734434,1.1107507924366948,-0.11396364170734434,0.9967871507293504,1.0,0.0,1.0,0.0,1.0,0.005552079062908888,1.9271657466888428,1.9216136676259339,0.005552079062908888,1.9271657466888428
norman19_latent,LA,BPGM+SAMD1,PerturBench,1.0,0.815,0.18500000000000005,0.815,1.0,1.0,0.66,0.33999999999999997,0.66,1.0,1.0,0.4,0.6,0.4,1.0,0.9990472605319832,0.43465723891671265,0.5643900216152706,0.43465723891671265,0.9990472605319832,0.9976235743829237,0.41674658290337446,0.5808769914795493,0.41674658290337446,0.9976235743829237,0.9896716336765985,0.3202346385868783,0.6694369950897202,0.3202346385868783,0.9896716336765985,1.0,0.05,0.95,0.05,1.0,0.012530353851616383,3.5277156829833984,3.515185329131782,0.012530353851616383,3.5277156829833984
norman19_latent,LA,CBFA2T3+FEV,PerturBench,1.0,0.625,0.375,0.625,1.0,1.0,0.46,0.54,0.46,1.0,1.0,0.3,0.7,0.3,1.0,0.9951334742920646,0.24608223427044582,0.7490512400216187,0.24608223427044582,0.9951334742920646,0.9901997671386712,0.24059284997274863,0.7496069171659225,0.24059284997274863,0.9901997671386712,0.9181206279709848,0.32255293361110027,0.5955676943598845,0.32255293361110027,0.9181206279709848,0.95,0.1,0.85,0.1,0.95,0.07127369195222855,4.7825727462768555,4.711299054324627,0.07127369195222855,4.7825727462768555
norman19_latent,LA,CBFA2T3+POU3F2,PerturBench,1.0,0.76,0.24,0.76,1.0,1.0,0.8,0.19999999999999996,0.8,1.0,1.0,0.65,0.35,0.65,1.0,0.9993688128970073,0.5203197973462085,0.4790490155507988,0.5203197973462085,0.9993688128970073,0.9978961773986397,0.362341806129616,0.6355543712690237,0.362341806129616,0.9978961773986397,0.9938577422941827,0.0005818886953494793,0.9932758535988332,0.0005818886953494793,0.9938577422941827,1.0,0.1,0.9,0.1,1.0,0.0042286040261387825,4.5503458976745605,4.546117293648422,0.0042286040261387825,4.5503458976745605
norman19_latent,LA,CBL+CNN1,PerturBench,1.0,0.805,0.19499999999999995,0.805,1.0,1.0,0.66,0.33999999999999997,0.66,1.0,1.0,0.45,0.55,0.45,1.0,0.9990839554362707,0.399446364298166,0.5996375911381047,0.399446364298166,0.9990839554362707,0.9976553543824835,0.3589361653897483,0.6387191889927353,0.3589361653897483,0.9976553543824835,0.9961330606393117,0.5958274954055285,0.40030556523378324,0.5958274954055285,0.9961330606393117,1.0,0.0,1.0,0.0,1.0,0.004336385987699032,2.8111631870269775,2.8068268010392785,0.004336385987699032,2.8111631870269775
norman19_latent,LA,CBL+PTPN12,PerturBench,1.0,0.755,0.245,0.755,1.0,1.0,0.6,0.4,0.6,1.0,1.0,0.35,0.65,0.35,1.0,0.9993712996764064,0.3333726463624387,0.6659986533139677,0.3333726463624387,0.9993712996764064,0.9984187383696165,0.32616749476314594,0.6722512436064705,0.32616749476314594,0.9984187383696165,0.9965563296658719,0.5813442258761907,0.4152121037896812,0.5813442258761907,0.9965563296658719,0.95,0.0,0.95,0.0,0.95,0.004014912992715836,2.6305665969848633,2.6265516839921474,0.004014912992715836,2.6305665969848633
norman19_latent,LA,CBL+TGFBR2,PerturBench,1.0,0.785,0.21499999999999997,0.785,1.0,1.0,0.62,0.38,0.62,1.0,1.0,0.4,0.6,0.4,1.0,0.9994307048183457,0.3004682545032189,0.6989624503151268,0.3004682545032189,0.9994307048183457,0.9985682037096806,0.2802821868967079,0.7182860168129727,0.2802821868967079,0.9985682037096806,0.99813563712254,0.26705912693774636,0.7310765101847937,0.26705912693774636,0.99813563712254,1.0,0.1,0.9,0.1,1.0,0.0016004651552066207,4.749195098876953,4.7475946337217465,0.0016004651552066207,4.749195098876953
norman19_latent,LA,CDKN1B+CDKN1C,PerturBench,1.0,0.845,0.15500000000000003,0.845,1.0,1.0,0.82,0.18000000000000005,0.82,1.0,1.0,0.6,0.4,0.6,1.0,0.9988671425165564,0.5732807833456534,0.42558635917090304,0.5732807833456534,0.9988671425165564,0.9969536340556481,0.4410752805460183,0.5558783535096298,0.4410752805460183,0.9969536340556481,0.9904642832464072,0.7874835230322705,0.2029807602141367,0.7874835230322705,0.9904642832464072,0.95,0.15,0.7999999999999999,0.15,0.95,0.011432670056819916,4.066281318664551,4.054848648607731,0.011432670056819916,4.066281318664551
norman19_latent,LA,CEBPA+JUN,PerturBench,1.0,0.815,0.18500000000000005,0.815,1.0,1.0,0.78,0.21999999999999997,0.78,1.0,1.0,0.75,0.25,0.75,1.0,0.9985088819025404,0.5749795224029014,0.423529359499639,0.5749795224029014,0.9985088819025404,0.9944548635782825,0.5138127191202151,0.4806421444580674,0.5138127191202151,0.9944548635782825,0.9558980727929605,0.6361506161915621,0.31974745660139836,0.6361506161915621,0.9558980727929605,0.95,0.05,0.8999999999999999,0.05,0.95,0.019669873639941216,3.2481913566589355,3.2285214830189943,0.019669873639941216,3.2481913566589355
norman19_latent,LA,CEBPB+CEBPE,PerturBench,1.0,0.8,0.19999999999999996,0.8,1.0,1.0,0.72,0.28,0.72,1.0,1.0,0.8,0.19999999999999996,0.8,1.0,0.9992192141259615,0.588682601223067,0.41053661290289445,0.588682601223067,0.9992192141259615,0.9977094083259048,0.4942616745528331,0.5034477337730717,0.4942616745528331,0.9977094083259048,0.9904818435271474,0.8555790343139346,0.13490280921321285,0.8555790343139346,0.9904818435271474,1.0,0.05,0.95,0.05,1.0,0.0051913135685026646,1.8851693868637085,1.8799780732952058,0.0051913135685026646,1.8851693868637085
norman19_latent,LA,CEBPB+MAPK1,PerturBench,1.0,0.745,0.255,0.745,1.0,1.0,0.64,0.36,0.64,1.0,1.0,0.55,0.44999999999999996,0.55,1.0,0.9982573482957363,0.47742568783873496,0.5208316604570014,0.47742568783873496,0.9982573482957363,0.9965494976595392,0.4003912049291251,0.5961582927304141,0.4003912049291251,0.9965494976595392,0.9835156882225705,0.7067357611059476,0.2767799271166229,0.7067357611059476,0.9835156882225705,1.0,0.05,0.95,0.05,1.0,0.02307416871190071,1.9422880411148071,1.9192138724029064,0.02307416871190071,1.9422880411148071
norman19_latent,LA,CEBPE+ETS2,PerturBench,1.0,0.745,0.255,0.745,1.0,1.0,0.66,0.33999999999999997,0.66,1.0,1.0,0.7,0.30000000000000004,0.7,1.0,0.9979149135144934,0.4980909615320239,0.4998239519824694,0.4980909615320239,0.9979149135144934,0.995662053212293,0.3973303094392391,0.5983317437730539,0.3973303094392391,0.995662053212293,0.9764794110546421,0.8812880631719531,0.09519134788268901,0.8812880631719531,0.9764794110546421,0.95,0.1,0.85,0.1,0.95,0.022444775328040123,2.480498790740967,2.4580540154129267,0.022444775328040123,2.480498790740967
norman19_latent,LA,CEBPE+ZC3HAV1,PerturBench,1.0,0.6,0.4,0.6,1.0,1.0,0.58,0.42000000000000004,0.58,1.0,1.0,0.7,0.30000000000000004,0.7,1.0,0.9970680172218537,0.3090414958763337,0.6880265213455199,0.3090414958763337,0.9970680172218537,0.9934060114629114,0.24603715845425742,0.747368853008654,0.24603715845425742,0.9934060114629114,0.987893054154829,0.7939486945110724,0.19394435964375656,0.7939486945110724,0.987893054154829,0.95,0.1,0.85,0.1,0.95,0.014118951745331287,3.0258898735046387,3.0117709217593074,0.014118951745331287,3.0258898735046387
norman19_latent,LA,DUSP9+SNAI1,PerturBench,1.0,0.74,0.26,0.74,1.0,1.0,0.74,0.26,0.74,1.0,1.0,0.6,0.4,0.6,1.0,0.995749685350343,0.5218826766727761,0.4738670086775669,0.5218826766727761,0.995749685350343,0.9917353970328123,0.39931162746585985,0.5924237695669525,0.39931162746585985,0.9917353970328123,0.9470157865573565,0.5164307489789909,0.43058503757836564,0.5164307489789909,0.9470157865573565,0.95,0.1,0.85,0.1,0.95,0.03273084759712219,3.7525105476379395,3.7197797000408173,0.03273084759712219,3.7525105476379395
norman19_latent,LA,FEV+MAP7D1,PerturBench,1.0,0.495,0.505,0.495,1.0,1.0,0.36,0.64,0.36,1.0,1.0,0.4,0.6,0.4,1.0,0.9994051800404753,0.04051248429174852,0.9588926957487268,0.04051248429174852,0.9994051800404753,0.9980425811843122,0.09254983003277593,0.9054927511515363,0.09254983003277593,0.9980425811843122,0.9912520137524494,0.39230237082264063,0.5989496429298088,0.39230237082264063,0.9912520137524494,1.0,0.1,0.9,0.1,1.0,0.008006734773516655,4.374411582946777,4.366404848173261,0.008006734773516655,4.374411582946777
norman19_latent,LA,FOSB+UBASH3B,PerturBench,1.0,0.775,0.22499999999999998,0.775,1.0,1.0,0.64,0.36,0.64,1.0,1.0,0.4,0.6,0.4,1.0,0.9992160744652664,0.4423607850733531,0.5568552893919133,0.4423607850733531,0.9992160744652664,0.9982468614096492,0.3351313140405899,0.6631155473690593,0.3351313140405899,0.9982468614096492,0.9980388153414242,0.08411414773278766,0.9139246676086366,0.08411414773278766,0.9980388153414242,1.0,0.05,0.95,0.05,1.0,0.003264507744461298,3.807419538497925,3.8041550307534635,0.003264507744461298,3.807419538497925
norman19_latent,LA,FOXA3+FOXL2,PerturBench,1.0,0.765,0.235,0.765,1.0,1.0,0.7,0.30000000000000004,0.7,1.0,1.0,0.8,0.19999999999999996,0.8,1.0,0.9990707754629445,0.5571572815592579,0.4419134939036866,0.5571572815592579,0.9990707754629445,0.996865637743153,0.4336033448371209,0.563262292906032,0.4336033448371209,0.996865637743153,0.9983868677148008,0.46211769996858837,0.5362691677462124,0.46211769996858837,0.9983868677148008,0.95,0.15,0.7999999999999999,0.15,0.95,0.0011044795392081141,4.06016206741333,4.059057587874122,0.0011044795392081141,4.06016206741333
